"rules","support","confidence","coverage","lift","count"
"{F,Temperate Sub-Saturn,Warm Sub-Saturn} => {Warm Mini-Neptune}",0.000727537286285922,1,0.000727537286285922,2.68982387475538,2
"{Temperate Sub-Saturn,Warm Mini-Neptune,Warm Sub-Saturn} => {F}",0.000727537286285922,0.666666666666667,0.00109130592942888,3.2379269729093,2
"{F,Temperate Sub-Saturn,Warm Mini-Neptune} => {Warm Sub-Saturn}",0.000727537286285922,1,0.000727537286285922,17.3987341772152,2
"{Cold Mini-Neptune,M,Temperate Mini-Neptune} => {Warm Terrestrial}",0.000727537286285922,0.666666666666667,0.00109130592942888,4.24228395061728,2
"{Cold Mini-Neptune,M,Warm Terrestrial} => {Temperate Mini-Neptune}",0.000727537286285922,1,0.000727537286285922,13.0284360189573,2
"{Cold Mini-Neptune,Temperate Mini-Neptune,Warm Terrestrial} => {M}",0.000727537286285922,1,0.000727537286285922,14.5449735449735,2
"{M,Temperate Mini-Neptune,Warm Terrestrial} => {Cold Mini-Neptune}",0.000727537286285922,1,0.000727537286285922,61.0888888888889,2
"{Temperate Mini-Neptune,Temperate Terrestrial,Warm Terrestrial} => {K}",0.000727537286285922,0.666666666666667,0.00109130592942888,2.33460721868365,2
"{K,Temperate Mini-Neptune,Temperate Terrestrial} => {Warm Terrestrial}",0.000727537286285922,1,0.000727537286285922,6.36342592592593,2
"{Temperate Terrestrial,Warm Mini-Neptune,Warm Terrestrial} => {K}",0.000727537286285922,0.5,0.00145507457257184,1.75095541401274,2
"{K,Temperate Terrestrial,Warm Mini-Neptune} => {Warm Terrestrial}",0.000727537286285922,0.5,0.00145507457257184,3.18171296296296,2
"{Temperate Terrestrial,Warm Mini-Neptune,Warm Terrestrial} => {G}",0.000727537286285922,0.5,0.00145507457257184,1.16483050847458,2
"{K,Temperate Mini-Neptune,Warm Sub-Saturn} => {Warm Mini-Neptune}",0.000727537286285922,1,0.000727537286285922,2.68982387475538,2
"{Temperate Mini-Neptune,Warm Mini-Neptune,Warm Sub-Saturn} => {K}",0.000727537286285922,0.666666666666667,0.00109130592942888,2.33460721868365,2
"{Hot Mini-Neptune,Hot Terrestrial,Warm Sub-Saturn} => {G}",0.00109130592942888,1,0.00109130592942888,2.32966101694915,3
"{Hot Mini-Neptune,K,Warm Sub-Saturn} => {Warm Mini-Neptune}",0.00109130592942888,0.75,0.00145507457257184,2.01736790606654,3
"{Hot Mini-Neptune,Warm Mini-Neptune,Warm Sub-Saturn} => {K}",0.00109130592942888,0.5,0.00218261185885777,1.75095541401274,3
"{F,Hot Terrestrial,Warm Sub-Saturn} => {Warm Mini-Neptune}",0.000727537286285922,1,0.000727537286285922,2.68982387475538,2
"{Hot Terrestrial,Warm Mini-Neptune,Warm Sub-Saturn} => {G}",0.00109130592942888,0.6,0.00181884321571481,1.39779661016949,3
"{Hot Terrestrial,K,Temperate Mini-Neptune} => {Warm Mini-Neptune}",0.000727537286285922,0.5,0.00145507457257184,1.34491193737769,2
"{Hot Terrestrial,Temperate Mini-Neptune,Warm Mini-Neptune} => {G}",0.00109130592942888,0.6,0.00181884321571481,1.39779661016949,3
"{G,Hot Terrestrial,Temperate Mini-Neptune} => {Warm Mini-Neptune}",0.00109130592942888,0.75,0.00145507457257184,2.01736790606654,3
"{Temperate Mini-Neptune,Warm Mini-Neptune,Warm Terrestrial} => {G}",0.00181884321571481,0.555555555555556,0.00327391778828665,1.29425612052731,5
"{Hot Mini-Neptune,Hot Terrestrial,Warm Mini-Neptune} => {G}",0.00109130592942888,0.75,0.00145507457257184,1.74724576271186,3
"{F,Hot Terrestrial,Warm Terrestrial} => {Warm Mini-Neptune}",0.00218261185885777,0.75,0.00291014914514369,2.01736790606654,6
