"rules","support","confidence","coverage","lift","count"
"{G,Medium-Long Sub-Saturn,Medium-Short Terrestrial} => {Medium-Short Sub-Saturn}",0.000733675715333822,0.666666666666667,0.00110051357300073,13.1690821256039,2
"{G,Medium-Short Sub-Saturn,Medium-Short Terrestrial} => {Medium-Long Sub-Saturn}",0.000733675715333822,1,0.000733675715333822,64.9047619047619,2
"{Medium-Long Sub-Saturn,Medium-Short Mini-Neptune,Medium-Short Terrestrial} => {G}",0.000733675715333822,1,0.000733675715333822,2.30626057529611,2
"{G,Medium-Long Sub-Saturn,Medium-Short Terrestrial} => {Medium-Short Mini-Neptune}",0.000733675715333822,0.666666666666667,0.00110051357300073,2.05813514533786,2
"{Medium-Short Sub-Saturn,Short Mini-Neptune,Short Sub-Saturn} => {G}",0.000733675715333822,0.666666666666667,0.00110051357300073,1.53750705019741,2
"{G,Medium-Short Sub-Saturn,Short Sub-Saturn} => {Short Mini-Neptune}",0.000733675715333822,0.5,0.00146735143066764,2.37456445993031,2
"{G,Short Mini-Neptune,Short Sub-Saturn} => {Medium-Short Sub-Saturn}",0.000733675715333822,0.666666666666667,0.00110051357300073,13.1690821256039,2
"{F,Medium-Long Mini-Neptune,Medium-Short Terrestrial} => {Medium-Short Mini-Neptune}",0.000733675715333822,1,0.000733675715333822,3.0872027180068,2
"{Medium-Long Mini-Neptune,Medium-Short Mini-Neptune,Medium-Short Terrestrial} => {F}",0.000733675715333822,0.5,0.00146735143066764,2.42959001782531,2
"{Medium-Long Mini-Neptune,Short Mini-Neptune,Short Terrestrial} => {G}",0.000733675715333822,1,0.000733675715333822,2.30626057529611,2
"{G,Medium-Long Mini-Neptune,Short Terrestrial} => {Short Mini-Neptune}",0.000733675715333822,0.666666666666667,0.00110051357300073,3.16608594657375,2
"{K,Medium-Long Mini-Neptune,Short Mini-Neptune} => {Medium-Short Mini-Neptune}",0.000733675715333822,0.666666666666667,0.00110051357300073,2.05813514533786,2
"{Medium-Long Mini-Neptune,Medium-Short Mini-Neptune,Short Mini-Neptune} => {K}",0.000733675715333822,0.666666666666667,0.00110051357300073,2.31802721088435,2
"{Medium-Long Mini-Neptune,Medium-Short Mini-Neptune,Short Terrestrial} => {G}",0.000733675715333822,0.5,0.00146735143066764,1.15313028764805,2
"{G,Medium-Long Mini-Neptune,Short Terrestrial} => {Medium-Short Mini-Neptune}",0.000733675715333822,0.666666666666667,0.00110051357300073,2.05813514533786,2
"{K,Medium-Long Gas Giant,Short Mini-Neptune} => {Medium-Short Mini-Neptune}",0.000733675715333822,0.5,0.00146735143066764,1.5436013590034,2
"{Medium-Long Gas Giant,Medium-Short Mini-Neptune,Short Mini-Neptune} => {K}",0.000733675715333822,1,0.000733675715333822,3.47704081632653,2
"{K,Medium-Long Gas Giant,Medium-Short Mini-Neptune} => {Short Mini-Neptune}",0.000733675715333822,0.666666666666667,0.00110051357300073,3.16608594657375,2
"{F,Medium-Short Sub-Saturn,Short Mini-Neptune} => {Medium-Short Mini-Neptune}",0.00146735143066764,0.666666666666667,0.00220102714600147,2.05813514533786,4
"{F,Medium-Short Mini-Neptune,Medium-Short Sub-Saturn} => {Short Mini-Neptune}",0.00146735143066764,0.666666666666667,0.00220102714600147,3.16608594657375,4
"{Medium-Short Mini-Neptune,Medium-Short Sub-Saturn,Short Mini-Neptune} => {F}",0.00146735143066764,0.571428571428571,0.00256786500366838,2.77667430608607,4
"{K,Medium-Short Sub-Saturn,Short Terrestrial} => {Short Mini-Neptune}",0.000733675715333822,0.5,0.00146735143066764,2.37456445993031,2
"{G,Medium-Short Sub-Saturn,Short Terrestrial} => {Short Mini-Neptune}",0.000733675715333822,0.5,0.00146735143066764,2.37456445993031,2
"{M,Medium-Short Mini-Neptune,Short Terrestrial} => {Short Mini-Neptune}",0.000733675715333822,0.5,0.00146735143066764,2.37456445993031,2
"{Medium-Short Mini-Neptune,Medium-Short Terrestrial,Short Mini-Neptune} => {G}",0.00110051357300073,0.75,0.00146735143066764,1.72969543147208,3
"{K,Medium-Short Mini-Neptune,Medium-Short Terrestrial} => {Short Terrestrial}",0.00183418928833456,0.5,0.00366837857666911,2.00441176470588,5
"{Medium-Short Mini-Neptune,Medium-Short Terrestrial,Short Terrestrial} => {G}",0.0033015407190022,0.529411764705882,0.00623624358033749,1.22096148103912,9
